Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000025658,Cnksr2,Gene Expression,0.3880547934659467,0.0,0.0,3329,1.0233248875370098,1427
ENSMUSG00000030226,Lmo3,Gene Expression,0.38798884752070656,0.0,0.0,3088,0.9602696952783923,1354
ENSMUSG00000064351,mt-Co1,Gene Expression,0.38748373789573415,0.0,0.0,1198719,432.9916146992202,2797
ENSMUSG00000027581,Stmn3,Gene Expression,0.38669456496352217,0.0,0.0,41439,13.43194395900952,2773
ENSMUSG00000009394,Syn2,Gene Expression,0.38550162233921137,0.0,0.0,13871,4.423777098856894,2535
ENSMUSG00000026475,Rgs16,Gene Expression,0.3854869302349593,0.0,0.0,799,0.3131148536424449,516
ENSMUSG00000027523,Gnas,Gene Expression,0.38502222542122194,0.0,0.0,65159,21.432655077393548,2793
ENSMUSG00000064358,mt-Co3,Gene Expression,0.38346774297983005,0.0,0.0,1177445,422.5629980405458,2797
ENSMUSG00000061859,Patj,Gene Expression,0.3834363286574943,0.0,0.0,787,0.3040640538060036,498
ENSMUSG00000026421,Csrp1,Gene Expression,0.3832004026166515,0.0,0.0,8746,3.5313130572215807,2473
ENSMUSG00000086040,Wipf3,Gene Expression,0.3831897710221875,0.0,0.0,3631,1.136133013530973,1403
ENSMUSG00000046160,Olig1,Gene Expression,0.38297352788595185,0.0,0.0,7400,3.0252933567564573,2304
ENSMUSG00000004366,Sst,Gene Expression,0.3824881670161136,0.0,0.0,17234,5.499069481284835,2306
ENSMUSG00000036169,Sostdc1,Gene Expression,0.38087178369693175,0.0,0.0,534,0.1131056932541033,149
ENSMUSG00000050711,Scg2,Gene Expression,0.3805370626482746,0.0,0.0,9543,3.035103774220212,2280
ENSMUSG00000025582,Nptx1,Gene Expression,0.3795642266034773,0.0,0.0,4744,1.478048782470126,1734
ENSMUSG00000021143,Pacs2,Gene Expression,0.3793380144945785,0.0,0.0,5045,2.069084924325891,2033
ENSMUSG00000020950,Foxg1,Gene Expression,0.37925535641352853,0.0,0.0,2964,0.9392325863044966,1411
ENSMUSG00000002265,Peg3,Gene Expression,0.37920806536082285,0.0,0.0,6611,2.086377727836285,2051
ENSMUSG00000025579,Gaa,Gene Expression,0.37885686668163937,0.0,0.0,14041,4.485638584420725,2579
ENSMUSG00000021268,Meg3,Gene Expression,0.37880381229976046,0.0,0.0,29756,9.593647961777164,2718
ENSMUSG00000026247,Ecel1,Gene Expression,0.37839114819773667,0.0,0.0,912,0.2841500755509745,466
ENSMUSG00000044216,Kcnj4,Gene Expression,0.378343386118092,0.0,0.0,2653,0.8269524566816592,1269
ENSMUSG00000025504,Eps8l2,Gene Expression,0.3781909178812473,0.0,0.0,406,0.14702289528405663,257
ENSMUSG00000024736,Tmem132a,Gene Expression,0.3761858438344284,0.0,0.0,7045,2.2151714751402176,2142
ENSMUSG00000026879,Gsn,Gene Expression,0.37577094648255865,0.0,0.0,3453,1.427629779640953,1502
ENSMUSG00000051853,Arf3,Gene Expression,0.3743117271699529,0.0,0.0,18162,5.955305913809272,2680
ENSMUSG00000028081,Rps3a1,Gene Expression,0.37411052028432945,0.0,0.0,36340,12.658253368244427,2787
ENSMUSG00000022212,Cpne6,Gene Expression,0.37394223664752063,0.0,0.0,5562,1.7374121512987966,1870
ENSMUSG00000063229,Ldha,Gene Expression,0.3733540174569198,0.0,0.0,16003,5.026320726709997,2582
ENSMUSG00000032589,Bsn,Gene Expression,0.3730052216270714,0.0,0.0,6759,2.173806746420747,2142
ENSMUSG00000062591,Tubb4a,Gene Expression,0.3729897254008741,0.0,0.0,22313,8.263836588233058,2743
ENSMUSG00000059291,Rpl11,Gene Expression,0.3725045524986396,0.0,0.0,45281,15.554012103567699,2790
ENSMUSG00000039474,Wfs1,Gene Expression,0.3716521082451215,0.0,0.0,3527,1.1603942383191825,1430
ENSMUSG00000062078,Qk,Gene Expression,0.3707475834452394,0.0,0.0,9313,3.7508304456169257,2549
ENSMUSG00000074129,Rpl13a,Gene Expression,0.37046345028016026,0.0,0.0,54212,19.13691764452411,2792
ENSMUSG00000058672,Tubb2a,Gene Expression,0.370144257851713,0.0,0.0,32011,10.475279254851344,2770
ENSMUSG00000024121,Atp6v0c,Gene Expression,0.3699163194520327,0.0,0.0,71978,23.340905502108846,2791
ENSMUSG00000037086,Prr32,Gene Expression,0.36912462807231294,0.0,0.0,143,0.030263238167393507,55
ENSMUSG00000038805,Six3,Gene Expression,0.3685980605095813,0.0,0.0,494,0.1916311792212405,268
ENSMUSG00000003352,Cacnb3,Gene Expression,0.36844514703169906,0.0,0.0,5872,1.8706077441849744,2007
ENSMUSG00000058600,Rpl30,Gene Expression,0.368005218743515,0.0,0.0,38043,13.602573689700739,2793
ENSMUSG00000038274,Fau,Gene Expression,0.3679785333822433,0.0,0.0,60090,20.937928989539618,2795
ENSMUSG00000036578,Fxyd7,Gene Expression,0.3677250853846028,0.0,0.0,9880,3.1886324091368627,2377
ENSMUSG00000032773,Chrm1,Gene Expression,0.36757501751382643,0.0,0.0,3367,1.0377507529519312,1472
ENSMUSG00000060636,Rpl35a,Gene Expression,0.3675216804079527,0.0,0.0,52249,18.16293222854113,2792
ENSMUSG00000079436,Kcnj13,Gene Expression,0.3671390773797754,0.0,0.0,239,0.04977629707171294,73
ENSMUSG00000004655,Aqp1,Gene Expression,0.3668080146167224,0.0,0.0,172,0.03661569650799196,62
ENSMUSG00000061086,Myl4,Gene Expression,0.366628504908627,0.0,0.0,1622,0.48796318904047803,796
ENSMUSG00000040907,Atp1a3,Gene Expression,0.36600966467268853,0.0,0.0,32489,11.001611299407625,2766
ENSMUSG00000048108,Tmem72,Gene Expression,0.36526834146593645,0.0,0.0,157,0.031918627672228174,50
ENSMUSG00000000740,Rpl13,Gene Expression,0.36511099097397165,0.0,0.0,66138,23.200654113046216,2795
ENSMUSG00000085007,Gm11549,Gene Expression,0.364893454725605,0.0,0.0,1141,0.32833927122775397,691
ENSMUSG00000062328,Rpl17,Gene Expression,0.36392880852928106,0.0,0.0,46423,15.827473208149483,2792
ENSMUSG00000037984,Neurod6,Gene Expression,0.363913493162306,0.0,0.0,2153,0.6673475864145556,1015
ENSMUSG00000026826,Nr4a2,Gene Expression,0.36387678276063506,0.0,0.0,1333,0.4154646044593968,672
ENSMUSG00000021719,Rgs7bp,Gene Expression,0.3624808564785275,0.0,0.0,7067,2.4054607864019553,2167
ENSMUSG00000031840,Rab3a,Gene Expression,0.3610202785958111,0.0,0.0,38656,12.485697051167973,2759
ENSMUSG00000027447,Cst3,Gene Expression,0.36100882692069247,0.0,0.0,137809,50.291018874647506,2795
ENSMUSG00000071415,Rpl23,Gene Expression,0.3605232698382681,0.0,0.0,42653,14.860649166208262,2791
ENSMUSG00000056296,Synpr,Gene Expression,0.36029389970479664,0.0,0.0,3914,1.2405362572499796,1502
ENSMUSG00000017723,Wfdc2,Gene Expression,0.36016351350388076,0.0,0.0,218,0.05033910714764756,83
ENSMUSG00000022037,Clu,Gene Expression,0.3595466860301738,0.0,0.0,48664,17.78756612596622,2793
ENSMUSG00000037996,Slc24a2,Gene Expression,0.35901555120360384,0.0,0.0,8314,2.7821450044708493,2289
ENSMUSG00000026463,Atp2b4,Gene Expression,0.35831837436133723,0.0,0.0,3516,1.1200427497360121,1525
ENSMUSG00000034891,Sncb,Gene Expression,0.3573298168171187,0.0,0.0,20563,6.682147733086234,2680
ENSMUSG00000051177,Plcb1,Gene Expression,0.35647819599627917,0.0,0.0,4291,1.3261604776343865,1701
ENSMUSG00000047215,Rpl9,Gene Expression,0.35637134725021413,0.0,0.0,56045,19.123623266555125,2793
ENSMUSG00000064341,mt-Nd1,Gene Expression,0.35626174370355684,0.0,0.0,356154,127.79958121583775,2796
ENSMUSG00000033730,Egr3,Gene Expression,0.35611896035299634,0.0,0.0,2581,0.7753827627035605,1221
ENSMUSG00000026797,Stxbp1,Gene Expression,0.3560756753477926,0.0,0.0,21552,6.849165683223253,2668
ENSMUSG00000005125,Ndrg1,Gene Expression,0.35498161645767057,0.0,0.0,3502,1.4535142316053906,1648
ENSMUSG00000053477,Tcf4,Gene Expression,0.3548885106603261,0.0,0.0,7102,2.428287627725326,2242
ENSMUSG00000026888,Grb14,Gene Expression,0.35481363039065533,0.0,0.0,3508,1.4367918656937664,1620
ENSMUSG00000026204,Ptprn,Gene Expression,0.3542515658266703,0.0,0.0,17942,5.707174017234149,2683
ENSMUSG00000004961,Syt5,Gene Expression,0.3532017359334495,0.0,0.0,6550,2.0606201542233804,2109
ENSMUSG00000070306,Ccdc153,Gene Expression,0.3530602703126112,0.0,0.0,412,0.13252514906816884,150
ENSMUSG00000009013,Dynll1,Gene Expression,0.3525458905215481,0.0,0.0,34050,10.85057484869457,2767
ENSMUSG00000027834,Serpini1,Gene Expression,0.35214395282736555,0.0,0.0,6982,2.184906930666625,2076
ENSMUSG00000031144,Syp,Gene Expression,0.3518250594121172,0.0,0.0,25684,8.28624747079476,2699
ENSMUSG00000075334,Rprm,Gene Expression,0.35131472091737487,0.0,0.0,2635,0.8221850609827707,1161
ENSMUSG00000028023,Pitx2,Gene Expression,0.35127185270079025,0.0,0.0,201,0.06585394045253791,128
ENSMUSG00000020396,Nefh,Gene Expression,0.35114924722143903,0.0,0.0,2426,0.8727418960664081,1275
ENSMUSG00000039809,Gabbr2,Gene Expression,0.3510138126062608,0.0,0.0,7948,2.6619844610999612,2287
ENSMUSG00000053332,Gas5,Gene Expression,0.35088855464804997,0.0,0.0,21074,7.528910998680074,2770
ENSMUSG00000022454,Nell2,Gene Expression,0.35078764086959774,0.0,0.0,7622,2.420892341531375,2138
ENSMUSG00000021701,Plk2,Gene Expression,0.3505913153351551,0.0,0.0,4824,1.5179048699400564,1842
ENSMUSG00000078771,Evi2a,Gene Expression,0.34987691403767845,0.0,0.0,1621,0.6944192733768684,983
ENSMUSG00000027500,Stmn2,Gene Expression,0.3498731241581749,0.0,0.0,19743,6.331413310679464,2655
ENSMUSG00000029054,Gabrd,Gene Expression,0.34937120942271477,0.0,0.0,2554,0.8983394638837562,1289
ENSMUSG00000019831,Wasf1,Gene Expression,0.34864347987718214,0.0,0.0,6345,2.0051791221883843,2015
ENSMUSG00000030270,Cpne9,Gene Expression,0.34838123156596584,0.0,0.0,1704,0.5797178166614652,983
ENSMUSG00000076498,Trbc2,Gene Expression,0.3474515686754843,0.0,0.0,857,0.25461061312288397,518
ENSMUSG00000023004,Tuba1b,Gene Expression,0.3472362880911677,0.0,0.0,37690,12.553688264738545,2786
ENSMUSG00000002012,Pnck,Gene Expression,0.34723006800582285,0.0,0.0,3962,1.2428273914333794,1631
ENSMUSG00000009075,Cabp7,Gene Expression,0.34721409126497577,0.0,0.0,1306,0.4586756747019504,794
ENSMUSG00000029467,Atp2a2,Gene Expression,0.34610941707377896,0.0,0.0,22623,7.595356355268611,2744
ENSMUSG00000006373,Pgrmc1,Gene Expression,0.3460695806585497,0.0,0.0,12189,3.8121015590497804,2503
ENSMUSG00000029516,Cit,Gene Expression,0.34545675060245307,0.0,0.0,2174,0.797274966076745,1229
ENSMUSG00000017390,Aldoc,Gene Expression,0.34503538278987317,0.0,0.0,44740,16.33137882058518,2792
ENSMUSG00000046844,Vat1l,Gene Expression,0.344909138027389,0.0,0.0,2370,0.7171188158100803,1133
ENSMUSG00000014846,Tppp3,Gene Expression,0.34419119791429503,0.0,0.0,3594,1.3567362000164807,1590
ENSMUSG00000049892,Rasd1,Gene Expression,0.3438823175372525,0.0,0.0,1018,0.35262786907137306,590
ENSMUSG00000042750,Bex2,Gene Expression,0.3434364097021463,0.0,0.0,23246,7.387233474297542,2706
ENSMUSG00000028234,Rps20,Gene Expression,0.3432178881215478,0.0,0.0,42395,14.937511695443636,2790
ENSMUSG00000020894,Vamp2,Gene Expression,0.3419202269117672,0.0,0.0,35509,11.602775584573784,2775
ENSMUSG00000034187,Nsf,Gene Expression,0.3414182765699353,0.0,0.0,21286,6.784205912810196,2660
ENSMUSG00000016024,Lbp,Gene Expression,0.3414155358504317,0.0,0.0,378,0.09483251364085146,155
ENSMUSG00000072966,Gprasp2,Gene Expression,0.3399681097864182,0.0,0.0,5017,1.562207029826462,1862
ENSMUSG00000027350,Chgb,Gene Expression,0.3398355054069541,0.0,0.0,12227,3.807681916053028,2454
ENSMUSG00000026278,Bok,Gene Expression,0.3398296022071881,0.0,0.0,2423,0.8686971946205349,1298
ENSMUSG00000031111,Igsf1,Gene Expression,0.3396256089208282,0.0,0.0,940,0.30404884010995925,569
ENSMUSG00000024268,Celf4,Gene Expression,0.3392957862177846,0.0,0.0,12612,4.055649527214272,2501
ENSMUSG00000037071,Scd1,Gene Expression,0.33915045224787677,0.0,0.0,5312,2.1014985429202904,2126
ENSMUSG00000021708,Rasgrf2,Gene Expression,0.33885401548692395,0.0,0.0,3124,0.9615628469089523,1392
ENSMUSG00000111013,Gm32468,Gene Expression,0.3384479114053137,0.0,0.0,95,0.01959943109401001,42
ENSMUSG00000037217,Syn1,Gene Expression,0.3372059428026458,0.0,0.0,16495,5.3511038185896735,2632
ENSMUSG00000030134,Rasgef1a,Gene Expression,0.3371930204283441,0.0,0.0,5432,1.7408196983597355,1969
ENSMUSG00000032011,Thy1,Gene Expression,0.3357788978521237,0.0,0.0,21146,7.020191547105272,2700
ENSMUSG00000047230,Cldn2,Gene Expression,0.33553441959834057,0.0,0.0,150,0.032324729690205965,51
ENSMUSG00000037852,Cpe,Gene Expression,0.33545100382686954,0.0,0.0,82479,28.97607622675247,2794
ENSMUSG00000025576,Rbfox3,Gene Expression,0.334982856405534,0.0,0.0,6209,1.9478383204811327,2064
ENSMUSG00000027419,Pcsk2,Gene Expression,0.33492733400781427,0.0,0.0,9677,3.0773056978040363,2361
ENSMUSG00000066357,Wdr6,Gene Expression,0.3346316547414968,0.0,0.0,6048,1.8937642532913455,1996
ENSMUSG00000026238,Ptma,Gene Expression,0.3345651980179061,0.0,0.0,18004,6.604636048558452,2750
ENSMUSG00000030744,Rps3,Gene Expression,0.33443644464364236,0.0,0.0,33268,11.82174466629611,2786
ENSMUSG00000038244,Mical2,Gene Expression,0.33381786568770194,0.0,0.0,3937,1.2074145310927422,1656
ENSMUSG00000043811,Rtn4r,Gene Expression,0.3335865621888953,0.0,0.0,3043,0.9458636182724716,1422
ENSMUSG00000029309,Sparcl1,Gene Expression,0.3330637538562144,0.0,0.0,51735,18.388524979240795,2790
ENSMUSG00000005089,Slc1a2,Gene Expression,0.33298795694390576,0.0,0.0,39617,14.362038182023491,2792
ENSMUSG00000033208,S100b,Gene Expression,0.33279408908888336,0.0,0.0,7646,3.0486553108608065,2419
ENSMUSG00000032549,Rab6b,Gene Expression,0.3327159367090757,0.0,0.0,19488,6.426139241598607,2712
ENSMUSG00000051359,Ncald,Gene Expression,0.3320265589362009,0.0,0.0,11387,3.614025262677189,2449
ENSMUSG00000043164,Tmem212,Gene Expression,0.3319035129521548,0.0,0.0,331,0.10210086760863415,114
ENSMUSG00000031344,Gabrq,Gene Expression,0.33186877276769644,0.0,0.0,283,0.07706888188689784,187
ENSMUSG00000029769,Ccdc136,Gene Expression,0.33127254742225193,0.0,0.0,4474,1.5740531620844225,1890
ENSMUSG00000071658,Gng3,Gene Expression,0.33122664738963203,0.0,0.0,26251,8.434769596309,2706
ENSMUSG00000042607,Asb4,Gene Expression,0.3311532933578296,0.0,0.0,235,0.06336312853301877,137
ENSMUSG00000044667,Plppr4,Gene Expression,0.330723202763128,0.0,0.0,5331,1.6514977415762742,1893
ENSMUSG00000041841,Rpl37,Gene Expression,0.3305881990850601,0.0,0.0,58028,20.31829707498027,2791
ENSMUSG00000047907,Tshz2,Gene Expression,0.3304218232427197,0.0,0.0,1008,0.3433517565440663,631
ENSMUSG00000051146,Camk2n2,Gene Expression,0.3296941430989966,0.0,0.0,8723,2.981593638044171,2372
ENSMUSG00000003948,Mmd,Gene Expression,0.3292700252200579,0.0,0.0,6520,2.063704690961319,2143
ENSMUSG00000020599,Rgs9,Gene Expression,0.329142642793691,0.0,0.0,564,0.21559678760937054,397
ENSMUSG00000035885,Cox8a,Gene Expression,0.32869559990731245,0.0,0.0,94845,32.26297352595773,2796
ENSMUSG00000007617,Homer1,Gene Expression,0.3282542525052728,0.0,0.0,3397,1.0489078952827848,1509
ENSMUSG00000029436,Mmp17,Gene Expression,0.32717033038319715,0.0,0.0,3865,1.1902089933471254,1671
ENSMUSG00000003934,Efnb3,Gene Expression,0.3265949389138274,0.0,0.0,3585,1.395518980664119,1666
ENSMUSG00000064363,mt-Nd4,Gene Expression,0.3265677753465582,0.0,0.0,486291,176.27033963948293,2797
ENSMUSG00000003949,Hlf,Gene Expression,0.3264569421519904,0.0,0.0,4407,1.4872842094386074,1810
ENSMUSG00000027221,Chst1,Gene Expression,0.3261790535734984,0.0,0.0,8339,2.6206992778666915,2269
ENSMUSG00000044252,Osbpl1a,Gene Expression,0.326144640824989,0.0,0.0,7277,2.370398075801344,2261
ENSMUSG00000048458,Inka2,Gene Expression,0.3256863281476566,0.0,0.0,2030,0.6313169657677851,1107
ENSMUSG00000021743,Fezf2,Gene Expression,0.3251020816819274,0.0,0.0,1072,0.32667010133680335,659
ENSMUSG00000010803,Gabra1,Gene Expression,0.3249701267613504,0.0,0.0,11018,3.5033970652696604,2381
ENSMUSG00000030695,Aldoa,Gene Expression,0.3242205865204178,0.0,0.0,78864,25.891174720132007,2794
ENSMUSG00000029471,Camkk2,Gene Expression,0.3239288459987958,0.0,0.0,3676,1.1415641581384057,1625
ENSMUSG00000022285,Ywhaz,Gene Expression,0.32352708504845806,0.0,0.0,28828,9.49327786700257,2762
ENSMUSG00000054889,Dsp,Gene Expression,0.32314966579208376,0.0,0.0,172,0.046489498494074036,83
ENSMUSG00000040759,Cmtm5,Gene Expression,0.3229621197809311,0.0,0.0,4378,1.8135482657890363,1905
ENSMUSG00000030123,Plxnd1,Gene Expression,0.32265602632631907,0.0,0.0,1591,0.5048942601103197,891
ENSMUSG00000073982,Rhog,Gene Expression,0.3222030639014328,0.0,0.0,1935,0.8166379470411312,1141
ENSMUSG00000007097,Atp1a2,Gene Expression,0.3221698388331081,0.0,0.0,29635,11.323330245882108,2783
ENSMUSG00000027985,Lef1,Gene Expression,0.3213664406919999,0.0,0.0,428,0.1745515938913366,312
ENSMUSG00000090121,Abhd12b,Gene Expression,0.3200033805150817,0.0,0.0,201,0.08069736390839934,128
ENSMUSG00000024423,Impact,Gene Expression,0.31984467476201317,0.0,0.0,8063,2.6054508509558727,2319
ENSMUSG00000029797,Sspo,Gene Expression,0.3195608744840736,0.0,0.0,396,0.10178557550358427,93
ENSMUSG00000034467,Dynlrb2,Gene Expression,0.31953730090761984,0.0,0.0,375,0.10741960342260505,175
ENSMUSG00000036882,Arhgap33,Gene Expression,0.3192454156301953,0.0,0.0,3170,1.0728558654684126,1581
ENSMUSG00000009216,Fam163b,Gene Expression,0.31904482411099916,0.0,0.0,2774,0.8758039203402884,1383
ENSMUSG00000034486,Gbx2,Gene Expression,0.3185284740498513,0.0,0.0,242,0.09097093616147095,165
ENSMUSG00000056055,Sag,Gene Expression,0.3184554809890136,0.0,0.0,274,0.0850826002414517,164
ENSMUSG00000089661,Mia,Gene Expression,0.3180192164624827,0.0,0.0,534,0.15161975142390438,247
ENSMUSG00000006333,Rps9,Gene Expression,0.31707766271357907,0.0,0.0,25557,9.044770447169785,2784
ENSMUSG00000020340,Cyfip2,Gene Expression,0.3168510881941915,0.0,0.0,15114,4.895092995349741,2614
ENSMUSG00000055235,Wdr86,Gene Expression,0.316768639458174,0.0,0.0,113,0.02592977605967456,48
ENSMUSG00000033805,Ephx4,Gene Expression,0.31669003520587957,0.0,0.0,2467,0.7621530977816409,1263
ENSMUSG00000050875,Minar2,Gene Expression,0.3163838509354733,0.0,0.0,2157,0.6658270781067694,1125
ENSMUSG00000028415,Spink4,Gene Expression,0.31634144979775575,0.0,0.0,22,0.007067625441195685,19
ENSMUSG00000028782,Adgrb2,Gene Expression,0.31569856227546594,0.0,0.0,9348,3.047488413973984,2399
ENSMUSG00000033152,Podxl2,Gene Expression,0.3155215557393883,0.0,0.0,9528,3.1266679011577487,2432
ENSMUSG00000037446,Tulp1,Gene Expression,0.3152573784045538,0.0,0.0,53,0.015312901795339071,28
ENSMUSG00000063358,Mapk1,Gene Expression,0.31468755210776544,0.0,0.0,12187,3.8972193283860084,2539
ENSMUSG00000029211,Gabra4,Gene Expression,0.3140649759233847,0.0,0.0,2677,0.931257874543943,1388
ENSMUSG00000064373,Selenop,Gene Expression,0.3138797753671269,0.0,0.0,10920,4.136173655404723,2601
ENSMUSG00000037727,Avp,Gene Expression,0.31363755388990006,0.0,0.0,183,0.06032424574876054,89
ENSMUSG00000003970,Rpl8,Gene Expression,0.31310295089563417,0.0,0.0,35936,12.292438238485575,2790
ENSMUSG00000011884,Gltp,Gene Expression,0.31306980791628014,0.0,0.0,2077,0.8971258983706979,1202
ENSMUSG00000053279,Aldh1a1,Gene Expression,0.3129337050573975,0.0,0.0,2712,1.0982124378517775,1466
ENSMUSG00000019828,Grm1,Gene Expression,0.31274814372591625,0.0,0.0,1479,0.5350181926171319,947
ENSMUSG00000028412,Slc44a1,Gene Expression,0.31257511859738357,0.0,0.0,2809,1.1628486139548633,1472
ENSMUSG00000064370,mt-Cytb,Gene Expression,0.31246709895105623,0.0,0.0,577979,206.5922005166818,2797
ENSMUSG00000026202,Tuba4a,Gene Expression,0.3123984248872201,0.0,0.0,20479,6.605664639799418,2699
ENSMUSG00000022658,Tagln3,Gene Expression,0.3123295653742416,0.0,0.0,17202,5.630562361380332,2670
ENSMUSG00000021848,Otx2,Gene Expression,0.3121024569974253,0.0,0.0,316,0.08503224427376296,150
ENSMUSG00000029723,Tsc22d4,Gene Expression,0.3108821772790173,0.0,0.0,8327,3.275137260884126,2499
ENSMUSG00000056211,R3hdm1,Gene Expression,0.31071617510654953,0.0,0.0,4719,1.4704875953256862,1861
ENSMUSG00000025221,Kcnip2,Gene Expression,0.30784724373815187,0.0,0.0,3131,0.9954414412588349,1436
ENSMUSG00000070802,Pnmal2,Gene Expression,0.3077253440431326,0.0,0.0,10727,3.484215865654883,2441
ENSMUSG00000039221,Rpl22l1,Gene Expression,0.30726940278869463,0.0,0.0,23685,7.6378158694974685,2743
ENSMUSG00000040785,Ttc3,Gene Expression,0.3072595603681571,0.0,0.0,20887,6.720904559628896,2695
ENSMUSG00000003429,Rps11,Gene Expression,0.3070556849237947,0.0,0.0,36815,12.655361950393113,2787
ENSMUSG00000074872,Ctxn2,Gene Expression,0.3070134149908731,0.0,0.0,2339,0.7641210074660543,1224
ENSMUSG00000032966,Fkbp1a,Gene Expression,0.3068006584950374,0.0,0.0,26330,8.581510823711506,2762
ENSMUSG00000057777,Mab21l2,Gene Expression,0.30644352919857903,0.0,0.0,58,0.016433428003637184,44
ENSMUSG00000020098,Pcbd1,Gene Expression,0.3061724699255186,0.0,0.0,1386,0.4368957276375853,808
ENSMUSG00000043079,Synpo,Gene Expression,0.30608098064581574,0.0,0.0,2534,0.7967995048674001,1315
ENSMUSG00000064345,mt-Nd2,Gene Expression,0.3052494014333051,0.0,0.0,303178,109.86936528256406,2796
ENSMUSG00000036098,Myrf,Gene Expression,0.304677305778904,0.0,0.0,1293,0.5654016794872612,844
ENSMUSG00000031837,Necab2,Gene Expression,0.3046650771232264,0.0,0.0,2810,1.0156302380492188,1453
ENSMUSG00000052146,Rps10,Gene Expression,0.3044758376633809,0.0,0.0,41398,14.640922658907275,2792
ENSMUSG00000009281,Rarres2,Gene Expression,0.30419233596472495,0.0,0.0,1188,0.3930350618816331,541
ENSMUSG00000034902,Pip5k1c,Gene Expression,0.30409184508632026,0.0,0.0,6603,2.107112885030494,2176
ENSMUSG00000078307,AI593442,Gene Expression,0.3034136907559449,0.0,0.0,4561,1.4979170055306774,1865
ENSMUSG00000079550,Mpp4,Gene Expression,0.3029600026884225,0.0,0.0,85,0.026773490184339634,52
